CGPA,Internship Type,Programming Language,Technology,Company,Job Role
9.9,DevOps,TypeScript,Backend,"OpenAI, Google, Apple",System Engineer
6.4,Cloud,Python,Cloud Computing,"Mindtree, Birlasoft, NIIT Technologies",DevOps Engineer
7.7,AIML,R,ML,"Tech Mahindra, TCS, Wipro",Data Scientist
6.2,Software Dev,Java,Big Data,"Mindtree, NIIT Technologies, Birlasoft",Software Developer
9.0,Cybersecurity,Rust,Front End,"Apple, Amazon, Google",Cybersecurity Engineer
9.7,AIML,R,Data Analytics,"IBM, Apple, Amazon",Data Scientist
7.1,Web Dev,JavaScript,Front End,"HCL, Tech Mahindra, Cognizant",Web Developer
9.4,AIML,Java,Big Data,"Amazon, IBM, NVIDIA",Data Scientist
7.2,Software Dev,Java,Big Data,"HCL, Cognizant, TCS",System Engineer
9.6,Cloud,SQL,Data Analytics,"Google, OpenAI, Apple",DevOps Engineer
9.0,Cybersecurity,Rust,Front End,"Google, Microsoft, Apple",Cybersecurity Engineer
9.2,Web Dev,TypeScript,Front End,"Amazon, Google, Apple",Software Developer
6.1,AIML,Python,ML,"Mindtree, NIIT Technologies, HCL",Data Scientist
9.9,DevOps,TypeScript,DevOps,"Google, NVIDIA, IBM",System Engineer
8.9,AIML,Python,Big Data,"Infosys, Capgemini, IBM",Data Scientist
7.2,DevOps,Go,Cloud Computing,"HCL, Wipro, TCS",DevOps Engineer
9.3,DevOps,SQL,Data Analytics,"Amazon, OpenAI, IBM",System Engineer
7.1,AIML,R,ML,"TCS, Infosys, Cognizant",Data Scientist
9.5,Software Dev,C#,DBMS,"Amazon, NVIDIA, IBM",Software Developer
6.5,Cybersecurity,Rust,Cybersecurity,"Mphasis, NIIT Technologies, Mindtree",Cybersecurity Engineer
8.8,Cloud,SQL,DBMS,"Capgemini, IBM, Infosys",DevOps Engineer
8.2,Cybersecurity,C++,AI,"Infosys, SAP, Capgemini",Cybersecurity Engineer
6.4,Web Dev,TypeScript,Front End,"Mphasis, Mindtree, NIIT Technologies",Software Developer
7.0,Software Dev,Python,Data Analytics,"Tech Mahindra, Wipro, Cognizant",System Engineer
6.0,Cybersecurity,Rust,Cybersecurity,"HCL, Birlasoft, NIIT Technologies",Cybersecurity Engineer
7.9,AIML,Java,Big Data,"Cognizant, Wipro, HCL",Data Scientist
7.2,Cloud,Go,Big Data,"Tech Mahindra, HCL, Wipro",Cloud Engineer
8.4,DevOps,SQL,DBMS,"Capgemini, TCS, Oracle",System Engineer
7.2,Web Dev,TypeScript,Backend,"Tech Mahindra, HCL, TCS",Software Developer
7.2,DevOps,TypeScript,Backend,"Tech Mahindra, HCL, Infosys",System Engineer
9.0,DevOps,SQL,DBMS,"NVIDIA, Amazon, Microsoft",System Engineer
6.2,DevOps,Go,DevOps,"Mindtree, NIIT Technologies, Mphasis",System Engineer
9.6,Software Dev,C#,DBMS,"IBM, Amazon, Microsoft",Data Analyst
9.4,AIML,Java,AI,"NVIDIA, Microsoft, Amazon",AI Engineer
8.7,Web Dev,TypeScript,Front End,"Infosys, SAP, Oracle",Web Developer
8.4,AIML,R,ML,"Infosys, Capgemini, SAP",Data Scientist
9.6,AIML,R,ML,"OpenAI, NVIDIA, Microsoft",AI Engineer
6.7,AIML,Python,ML,"Mindtree, NIIT Technologies, Mphasis",Data Scientist
6.3,Cybersecurity,Rust,Front End,"Mindtree, NIIT Technologies, HCL",Cloud Engineer
7.0,Software Dev,C#,Backend,"Cognizant, HCL, TCS",Software Developer
9.2,Web Dev,TypeScript,Backend,"Amazon, Google, Microsoft",Web Developer
6.1,Cybersecurity,Rust,Cybersecurity,"HCL, NIIT Technologies, Birlasoft",Cybersecurity Engineer
8.3,Cybersecurity,C++,AI,"Infosys, TCS, IBM",Cybersecurity Engineer
10.0,Cybersecurity,Rust,Front End,"Amazon, IBM, Apple",Cybersecurity Engineer
9.4,Software Dev,C#,Backend,"Microsoft, Amazon, Apple",Data Analyst
8.1,Cybersecurity,C++,AI,"Oracle, Capgemini, Infosys",Cybersecurity Engineer
6.3,Software Dev,C#,DBMS,"HCL, NIIT Technologies, Mphasis",Software Developer
9.3,Cybersecurity,Rust,Front End,"OpenAI, NVIDIA, Amazon",Cybersecurity Engineer
8.4,AIML,Java,AI,"Oracle, SAP, Capgemini",Data Scientist
6.5,Software Dev,Python,Big Data,"Mphasis, Birlasoft, NIIT Technologies",Data Analyst
6.4,Web Dev,SQL,DBMS,"Mindtree, HCL, Birlasoft",Web Developer
9.6,Software Dev,Python,Data Analytics,"OpenAI, IBM, NVIDIA",Data Analyst
8.7,DevOps,Go,DevOps,"Capgemini, Infosys, Oracle",System Engineer
9.3,DevOps,Go,Cloud Computing,"Apple, IBM, OpenAI",System Engineer
9.5,AIML,Java,Big Data,"Microsoft, OpenAI, IBM",Data Scientist
8.3,AIML,Java,Big Data,"Capgemini, IBM, Oracle",Data Scientist
8.1,Cloud,Go,Big Data,"IBM, Capgemini, SAP",DevOps Engineer
7.7,DevOps,TypeScript,Backend,"Cognizant, HCL, TCS",System Engineer
7.3,Web Dev,JavaScript,Front End,"Wipro, Cognizant, Infosys",Web Developer
7.7,AIML,Python,ML,"Cognizant, Wipro, TCS",Data Scientist
9.1,AIML,Python,ML,"Apple, NVIDIA, Google",Data Scientist
8.4,DevOps,Go,DevOps,"SAP, Oracle, Capgemini",System Engineer
9.6,DevOps,SQL,Data Analytics,"Microsoft, Amazon, NVIDIA",System Engineer
7.8,Cybersecurity,Rust,Cybersecurity,"Tech Mahindra, Infosys, Wipro",Cybersecurity Engineer
8.4,Software Dev,C#,Backend,"Oracle, IBM, Infosys",Data Analyst
8.5,Software Dev,Python,Data Analytics,"SAP, Oracle, IBM",Data Analyst
8.4,Web Dev,TypeScript,Backend,"Oracle, TCS, Infosys",Software Developer
8.8,AIML,Java,AI,"SAP, TCS, IBM",AI Engineer
6.9,Software Dev,C#,DBMS,"Mphasis, Birlasoft, Mindtree",Data Analyst
8.0,AIML,Java,Big Data,"SAP, TCS, Infosys",AI Engineer
6.4,Web Dev,JavaScript,Front End,"Mphasis, HCL, NIIT Technologies",Software Developer
7.5,Software Dev,Python,Data Analytics,"Infosys, TCS, Wipro",Data Analyst
8.0,Web Dev,TypeScript,Backend,"Capgemini, TCS, Infosys",Software Developer
8.6,Software Dev,C#,Backend,"TCS, Capgemini, SAP",Data Analyst
9.8,Software Dev,Python,Data Analytics,"OpenAI, Amazon, Google",Data Analyst
8.4,AIML,Python,Big Data,"IBM, TCS, Capgemini",AI Engineer
9.0,Web Dev,TypeScript,Backend,"OpenAI, Amazon, Google",Web Developer
8.0,AIML,R,Data Analytics,"TCS, Oracle, SAP",Data Scientist
8.5,Web Dev,JavaScript,Front End,"Capgemini, SAP, Infosys",Software Developer
6.3,Web Dev,TypeScript,Backend,"Mphasis, Mindtree, Birlasoft",Web Developer
7.0,Web Dev,SQL,Data Analytics,"HCL, TCS, Wipro",Software Developer
7.4,DevOps,Go,DevOps,"HCL, Cognizant, TCS",System Engineer
7.9,Software Dev,Java,Big Data,"Cognizant, TCS, Wipro",Software Developer
6.2,DevOps,Go,Cloud Computing,"Birlasoft, Mphasis, NIIT Technologies",DevOps Engineer
6.6,Cloud,SQL,DBMS,"Mphasis, NIIT Technologies, Mindtree",Cloud Engineer
7.1,Cybersecurity,Rust,Front End,"Cognizant, Wipro, Tech Mahindra",Cybersecurity Engineer
9.9,DevOps,TypeScript,DevOps,"IBM, OpenAI, Apple",System Engineer
7.3,Software Dev,Java,Backend,"Infosys, Cognizant, Wipro",Data Analyst
7.9,Cloud,Go,Big Data,"Infosys, TCS, Cognizant",Cloud Engineer
6.8,DevOps,TypeScript,DevOps,"Birlasoft, Mindtree, NIIT Technologies",DevOps Engineer
8.4,Web Dev,TypeScript,Backend,"Oracle, Capgemini, SAP",Software Developer
7.1,AIML,Python,ML,"TCS, Wipro, Cognizant",Data Scientist
6.8,Cybersecurity,Rust,Cybersecurity,"Mindtree, Birlasoft, NIIT Technologies",Cloud Engineer
8.1,Cloud,SQL,Data Analytics,"SAP, Capgemini, Infosys",Cloud Engineer
6.0,Software Dev,C#,Backend,"NIIT Technologies, Mphasis, HCL",Data Analyst
6.0,Cloud,Go,Big Data,"Mphasis, HCL, Birlasoft",DevOps Engineer
6.9,Web Dev,TypeScript,Backend,"NIIT Technologies, Mphasis, Mindtree",Software Developer
6.1,Cybersecurity,C++,AI,"NIIT Technologies, Birlasoft, Mindtree",Cybersecurity Engineer
6.4,Software Dev,Java,Backend,"Mphasis, Mindtree, Birlasoft",Data Analyst
7.4,Cybersecurity,C++,AI,"Cognizant, HCL, Wipro",Cybersecurity Engineer
9.2,DevOps,Go,Cloud Computing,"Apple, Google, Microsoft",System Engineer
8.3,Cybersecurity,Rust,Front End,"Capgemini, IBM, SAP",Cybersecurity Engineer
8.1,DevOps,Go,Cloud Computing,"Capgemini, Infosys, Oracle",System Engineer
7.2,Web Dev,TypeScript,Front End,"Tech Mahindra, Infosys, Wipro",Web Developer
9.7,AIML,R,ML,"Google, IBM, Apple",AI Engineer
7.6,Cloud,Python,DevOps,"TCS, Infosys, HCL",Cloud Engineer
6.3,Cybersecurity,Rust,Cybersecurity,"NIIT Technologies, HCL, Mindtree",Cybersecurity Engineer
8.5,Software Dev,Java,Backend,"SAP, IBM, TCS",Data Analyst
6.5,Software Dev,Java,Backend,"Mphasis, Birlasoft, Mindtree",Data Analyst
7.4,Web Dev,JavaScript,Backend,"Tech Mahindra, TCS, Wipro",Web Developer
8.0,AIML,Python,Big Data,"Infosys, TCS, IBM",Data Scientist
9.5,Web Dev,TypeScript,Backend,"IBM, Microsoft, Amazon",Web Developer
8.0,Cloud,SQL,Data Analytics,"TCS, SAP, Infosys",Cloud Engineer
8.8,Cloud,Go,Big Data,"Oracle, SAP, TCS",Cloud Engineer
10.0,AIML,Python,ML,"Google, IBM, Apple",AI Engineer
6.5,Software Dev,Python,Data Analytics,"Mindtree, Birlasoft, NIIT Technologies",Software Developer
7.1,Cloud,Python,DevOps,"Tech Mahindra, Infosys, Cognizant",DevOps Engineer
7.6,Web Dev,TypeScript,Backend,"Infosys, Cognizant, TCS",Software Developer
7.7,DevOps,Go,Cloud Computing,"TCS, HCL, Wipro",System Engineer
7.6,Web Dev,JavaScript,Backend,"Cognizant, Wipro, HCL",Web Developer
9.6,AIML,Java,AI,"IBM, NVIDIA, Amazon",AI Engineer
8.9,Cybersecurity,C++,Cybersecurity,"Capgemini, IBM, Infosys",Cloud Engineer
8.4,DevOps,Go,Cloud Computing,"TCS, Capgemini, SAP",System Engineer
7.2,AIML,Java,AI,"TCS, Wipro, Tech Mahindra",Data Scientist
9.3,Software Dev,C#,DBMS,"IBM, NVIDIA, Amazon",Software Developer
9.8,AIML,Python,Big Data,"NVIDIA, IBM, Apple",AI Engineer
9.3,Software Dev,Java,Backend,"Apple, NVIDIA, IBM",Data Analyst
6.0,DevOps,TypeScript,Backend,"NIIT Technologies, Birlasoft, Mphasis",DevOps Engineer
8.5,Software Dev,C#,DBMS,"Capgemini, Infosys, Oracle",Data Analyst
6.2,DevOps,SQL,Data Analytics,"NIIT Technologies, Birlasoft, Mindtree",System Engineer
7.0,Cloud,Go,Big Data,"TCS, Tech Mahindra, Infosys",Cloud Engineer
6.2,Cybersecurity,Rust,Front End,"Birlasoft, Mindtree, HCL",Cybersecurity Engineer
8.4,Cybersecurity,C++,AI,"TCS, Capgemini, IBM",Cybersecurity Engineer
8.7,Software Dev,Python,Big Data,"Infosys, IBM, Capgemini",Data Analyst
6.5,Software Dev,Java,Big Data,"Mphasis, Mindtree, NIIT Technologies",Data Analyst
7.5,AIML,R,Data Analytics,"Cognizant, TCS, Wipro",Data Scientist
7.8,Cloud,Python,DevOps,"Infosys, Wipro, HCL",Cloud Engineer
7.5,Cloud,Python,DevOps,"Cognizant, Infosys, Tech Mahindra",Cloud Engineer
6.5,DevOps,Go,DevOps,"Birlasoft, Mindtree, NIIT Technologies",System Engineer
7.7,Cybersecurity,C++,Cybersecurity,"TCS, Wipro, Infosys",Cybersecurity Engineer
9.0,Cybersecurity,C++,AI,"IBM, NVIDIA, OpenAI",Cybersecurity Engineer
6.3,Software Dev,Java,Big Data,"NIIT Technologies, Birlasoft, Mphasis",Data Analyst
6.3,AIML,R,Data Analytics,"NIIT Technologies, Birlasoft, HCL",Data Scientist
7.4,Cybersecurity,C++,Cybersecurity,"Infosys, Tech Mahindra, HCL",Cybersecurity Engineer
9.8,Web Dev,SQL,DBMS,"IBM, OpenAI, Apple",Web Developer
8.7,Cybersecurity,C++,AI,"Oracle, TCS, Capgemini",Cybersecurity Engineer
8.7,Software Dev,Python,Data Analytics,"Infosys, Oracle, Capgemini",Data Analyst
7.4,Software Dev,Python,Big Data,"Wipro, Infosys, TCS",System Engineer
8.4,Cybersecurity,Rust,Cybersecurity,"IBM, SAP, TCS",Cybersecurity Engineer
6.0,Web Dev,SQL,Data Analytics,"Mindtree, Birlasoft, HCL",Software Developer
8.5,Cybersecurity,C++,Cybersecurity,"Capgemini, Infosys, SAP",Cybersecurity Engineer
9.7,Cybersecurity,C++,Cybersecurity,"Apple, Microsoft, Amazon",Cybersecurity Engineer
8.5,DevOps,TypeScript,Backend,"IBM, Infosys, SAP",System Engineer
9.5,Cloud,Go,Cloud Computing,"IBM, OpenAI, Amazon",DevOps Engineer
8.9,DevOps,TypeScript,Backend,"TCS, SAP, IBM",System Engineer
6.5,Web Dev,JavaScript,Backend,"Birlasoft, Mphasis, NIIT Technologies",Web Developer
9.6,AIML,Java,Big Data,"NVIDIA, IBM, Google",AI Engineer
6.3,DevOps,Go,DevOps,"NIIT Technologies, Birlasoft, Mindtree",System Engineer
8.1,Software Dev,Java,Backend,"SAP, Infosys, IBM",Software Developer
6.6,Cloud,SQL,Data Analytics,"NIIT Technologies, Birlasoft, Mphasis",DevOps Engineer
6.0,Cybersecurity,Rust,Front End,"NIIT Technologies, HCL, Mindtree",Cybersecurity Engineer
7.7,Cybersecurity,Rust,Cybersecurity,"Tech Mahindra, TCS, HCL",Cybersecurity Engineer
7.2,Web Dev,JavaScript,Backend,"TCS, Wipro, Infosys",Web Developer
7.9,Software Dev,Python,Data Analytics,"Infosys, HCL, TCS",Software Developer
8.3,Cloud,Go,Big Data,"Infosys, Oracle, TCS",Cloud Engineer
6.2,Cloud,Go,Cloud Computing,"Birlasoft, NIIT Technologies, Mindtree",DevOps Engineer
6.5,Cloud,Go,Cloud Computing,"Mphasis, Birlasoft, Mindtree",Cloud Engineer
8.2,AIML,R,ML,"TCS, SAP, Infosys",Data Scientist
7.4,AIML,R,ML,"Wipro, HCL, Infosys",Data Scientist
8.9,Software Dev,Python,Data Analytics,"SAP, TCS, Capgemini",Data Analyst
8.6,Cybersecurity,C++,AI,"Infosys, SAP, Oracle",Cybersecurity Engineer
9.4,Software Dev,Java,Backend,"Amazon, IBM, Google",Data Analyst
8.8,AIML,Java,Big Data,"Infosys, Capgemini, Oracle",AI Engineer
7.7,AIML,Python,ML,"HCL, Infosys, TCS",Data Scientist
8.7,Cloud,Python,Cloud Computing,"Capgemini, Oracle, TCS",Cloud Engineer
7.1,Cloud,SQL,DBMS,"Wipro, Cognizant, Tech Mahindra",DevOps Engineer
7.2,Cloud,SQL,Data Analytics,"Infosys, HCL, Tech Mahindra",Cloud Engineer
9.2,Web Dev,TypeScript,Front End,"Microsoft, OpenAI, Google",Web Developer
7.8,DevOps,Go,DevOps,"TCS, Cognizant, Wipro",System Engineer
9.2,AIML,R,ML,"Microsoft, Amazon, OpenAI",Data Scientist
9.3,Cybersecurity,Rust,Cybersecurity,"Microsoft, IBM, Amazon",Cybersecurity Engineer
9.4,Web Dev,JavaScript,Backend,"OpenAI, Microsoft, Amazon",Software Developer
9.7,Web Dev,JavaScript,Front End,"Amazon, Apple, OpenAI",Web Developer
7.7,Web Dev,JavaScript,Front End,"HCL, Wipro, Tech Mahindra",Web Developer
7.3,Cloud,Python,DevOps,"TCS, HCL, Tech Mahindra",DevOps Engineer
8.3,AIML,Java,AI,"Infosys, TCS, Oracle",AI Engineer
7.5,Cloud,SQL,DBMS,"TCS, Wipro, Cognizant",Cloud Engineer
8.4,Software Dev,C#,Backend,"IBM, SAP, Capgemini",Software Developer
8.8,DevOps,SQL,DBMS,"Infosys, Capgemini, SAP",System Engineer
8.8,Cybersecurity,Rust,Cybersecurity,"SAP, IBM, Infosys",Cybersecurity Engineer
7.5,DevOps,TypeScript,DevOps,"Cognizant, Infosys, HCL",System Engineer
6.7,Software Dev,Java,Backend,"Mphasis, Birlasoft, Mindtree",Software Developer
7.7,Cybersecurity,Rust,Front End,"HCL, TCS, Tech Mahindra",Cybersecurity Engineer
6.6,Cloud,Go,Big Data,"Mphasis, NIIT Technologies, Birlasoft",DevOps Engineer
9.6,AIML,R,Data Analytics,"NVIDIA, OpenAI, Google",Data Scientist
7.4,DevOps,TypeScript,Backend,"TCS, Wipro, Infosys",System Engineer
6.6,Software Dev,Java,Big Data,"Mphasis, Birlasoft, Mindtree",Data Analyst
6.1,Cloud,Python,Cloud Computing,"Birlasoft, Mindtree, HCL",DevOps Engineer
8.6,Web Dev,SQL,Data Analytics,"TCS, Oracle, SAP",Web Developer
8.5,Cybersecurity,Rust,Front End,"Capgemini, TCS, Oracle",Cybersecurity Engineer
7.4,Cybersecurity,C++,Cybersecurity,"Infosys, HCL, Tech Mahindra",Cybersecurity Engineer
6.3,AIML,Java,Big Data,"Mphasis, HCL, Birlasoft",Data Scientist
7.6,DevOps,TypeScript,Backend,"Infosys, TCS, Tech Mahindra",System Engineer
7.2,Cloud,Go,Cloud Computing,"Wipro, Cognizant, Infosys",Cloud Engineer
8.7,Cloud,Python,Cloud Computing,"IBM, Oracle, SAP",Cloud Engineer
8.4,Cybersecurity,C++,AI,"Oracle, Infosys, IBM",Cybersecurity Engineer
7.5,AIML,R,ML,"Infosys, Wipro, Tech Mahindra",Data Scientist
6.9,Web Dev,JavaScript,Front End,"Mindtree, Birlasoft, Mphasis",Software Developer
10.0,DevOps,Go,Cloud Computing,"IBM, Google, Amazon",System Engineer
7.8,Web Dev,JavaScript,Backend,"Tech Mahindra, TCS, Infosys",Software Developer
8.8,Cybersecurity,Rust,Cybersecurity,"Capgemini, TCS, Oracle",Cybersecurity Engineer
6.6,Cybersecurity,C++,Cybersecurity,"Mphasis, Birlasoft, NIIT Technologies",Cybersecurity Engineer
7.9,AIML,R,Data Analytics,"Tech Mahindra, TCS, Wipro",Data Scientist
6.1,DevOps,Go,Cloud Computing,"Birlasoft, Mindtree, Mphasis",System Engineer
8.0,AIML,Python,ML,"IBM, TCS, Oracle",AI Engineer
9.9,Software Dev,C#,Backend,"NVIDIA, Google, Microsoft",Data Analyst
7.5,Web Dev,JavaScript,Backend,"Wipro, TCS, Tech Mahindra",Software Developer
6.2,Cybersecurity,C++,Cybersecurity,"Birlasoft, HCL, Mphasis",Cybersecurity Engineer
6.1,AIML,Java,Big Data,"Mphasis, Mindtree, Birlasoft",Data Scientist
7.6,Web Dev,SQL,DBMS,"HCL, Tech Mahindra, TCS",Web Developer
6.6,Cloud,Python,DevOps,"Birlasoft, NIIT Technologies, Mphasis",Cloud Engineer
6.1,DevOps,Go,Cloud Computing,"Mphasis, Mindtree, HCL",System Engineer
9.0,Web Dev,TypeScript,Front End,"IBM, Microsoft, NVIDIA",Web Developer
7.8,Software Dev,Python,Big Data,"TCS, Tech Mahindra, Cognizant",Data Analyst
7.2,Web Dev,JavaScript,Front End,"Wipro, Infosys, Cognizant",Web Developer
9.6,DevOps,TypeScript,DevOps,"NVIDIA, Microsoft, IBM",System Engineer
6.5,AIML,R,Data Analytics,"Mphasis, Mindtree, Birlasoft",Data Scientist
9.8,DevOps,TypeScript,DevOps,"IBM, Amazon, NVIDIA",System Engineer
7.3,Web Dev,SQL,Data Analytics,"TCS, Cognizant, Infosys",Web Developer
9.6,AIML,R,ML,"IBM, Google, NVIDIA",AI Engineer
8.4,Cloud,Go,Cloud Computing,"IBM, SAP, Infosys",Cloud Engineer
9.3,Cybersecurity,C++,AI,"Google, NVIDIA, Apple",Cybersecurity Engineer
9.9,Cloud,Python,DevOps,"Apple, Amazon, NVIDIA",DevOps Engineer
7.2,Web Dev,TypeScript,Front End,"Cognizant, Infosys, TCS",Web Developer
9.8,Web Dev,JavaScript,Front End,"Amazon, Apple, OpenAI",Software Developer
7.6,Software Dev,Python,Data Analytics,"HCL, Wipro, Cognizant",Data Analyst
7.5,DevOps,Go,Cloud Computing,"HCL, Infosys, Wipro",System Engineer
7.4,Cloud,Go,Big Data,"Wipro, HCL, TCS",Cloud Engineer
8.2,Web Dev,SQL,DBMS,"Infosys, Capgemini, Oracle",Web Developer
6.6,DevOps,SQL,DBMS,"Birlasoft, Mindtree, Mphasis",System Engineer
8.2,AIML,Java,AI,"Infosys, Oracle, SAP",Data Scientist
8.2,AIML,Java,Big Data,"Capgemini, Infosys, SAP",AI Engineer
9.0,Web Dev,SQL,DBMS,"IBM, NVIDIA, Apple",Web Developer
9.3,Cybersecurity,C++,Cybersecurity,"NVIDIA, Apple, IBM",Cybersecurity Engineer
7.8,Software Dev,Java,Big Data,"Infosys, Cognizant, TCS",Data Analyst
7.2,Cloud,Go,Cloud Computing,"HCL, TCS, Wipro",Cloud Engineer
7.0,AIML,Python,ML,"Wipro, Infosys, HCL",Data Scientist
6.8,Software Dev,Java,Backend,"Mphasis, Birlasoft, NIIT Technologies",Data Analyst
6.2,Cybersecurity,Rust,Front End,"Birlasoft, HCL, NIIT Technologies",Cybersecurity Engineer
7.4,AIML,Python,ML,"Infosys, Cognizant, HCL",Data Scientist
7.1,AIML,R,ML,"TCS, Cognizant, HCL",Data Scientist
9.9,Cloud,Python,Cloud Computing,"NVIDIA, IBM, OpenAI",DevOps Engineer
8.2,DevOps,SQL,Data Analytics,"TCS, Capgemini, IBM",System Engineer
7.4,Cybersecurity,C++,Cybersecurity,"TCS, Tech Mahindra, HCL",Cybersecurity Engineer
8.3,DevOps,SQL,Data Analytics,"TCS, Infosys, IBM",System Engineer
6.6,AIML,Java,AI,"Mindtree, Mphasis, NIIT Technologies",Data Scientist
7.8,Software Dev,Java,Big Data,"Tech Mahindra, Infosys, Cognizant",Data Analyst
8.5,DevOps,TypeScript,Backend,"IBM, Infosys, SAP",System Engineer
8.0,Software Dev,Java,Backend,"Infosys, TCS, SAP",Data Analyst
7.6,Cybersecurity,C++,Cybersecurity,"Tech Mahindra, Cognizant, Wipro",Cybersecurity Engineer
10.0,Cybersecurity,C++,AI,"IBM, Apple, Amazon",Cybersecurity Engineer
9.5,AIML,R,Data Analytics,"OpenAI, Microsoft, Apple",Data Scientist
8.5,DevOps,TypeScript,DevOps,"IBM, SAP, Oracle",System Engineer
8.3,Software Dev,C#,DBMS,"Infosys, IBM, SAP",Data Analyst
8.5,AIML,R,ML,"Infosys, IBM, TCS",Data Scientist
6.8,Cybersecurity,C++,AI,"Birlasoft, Mindtree, NIIT Technologies",Cybersecurity Engineer
7.6,Cybersecurity,C++,Cybersecurity,"Cognizant, Tech Mahindra, TCS",Cybersecurity Engineer
6.2,Cybersecurity,Rust,Front End,"Mphasis, Birlasoft, Mindtree",Cybersecurity Engineer
7.9,AIML,Python,Big Data,"Cognizant, Tech Mahindra, Infosys",Data Scientist
8.2,Web Dev,TypeScript,Backend,"Capgemini, Infosys, Oracle",Web Developer
6.9,Software Dev,Java,Big Data,"Birlasoft, Mindtree, NIIT Technologies",Data Analyst
9.9,DevOps,SQL,Data Analytics,"OpenAI, Amazon, Microsoft",System Engineer
9.6,DevOps,Go,Cloud Computing,"Amazon, IBM, Microsoft",System Engineer
8.9,Software Dev,Python,Data Analytics,"SAP, Capgemini, IBM",Software Developer
8.1,Software Dev,Python,Big Data,"TCS, IBM, SAP",Data Analyst
9.5,DevOps,TypeScript,DevOps,"OpenAI, Microsoft, NVIDIA",System Engineer
6.5,AIML,R,ML,"Mindtree, NIIT Technologies, Mphasis",Data Scientist
9.2,Software Dev,C#,Backend,"NVIDIA, Microsoft, Amazon",Software Developer
6.5,Software Dev,Python,Big Data,"Mphasis, Birlasoft, Mindtree",Data Analyst
9.2,Software Dev,Java,Backend,"Microsoft, NVIDIA, Apple",Data Analyst
7.1,AIML,Java,Big Data,"Infosys, Wipro, HCL",Data Scientist
9.5,Web Dev,TypeScript,Front End,"Apple, Google, NVIDIA",Web Developer
9.8,Web Dev,JavaScript,Front End,"OpenAI, Google, IBM",Web Developer
6.6,AIML,Java,AI,"Mphasis, NIIT Technologies, Birlasoft",Data Scientist
7.9,DevOps,SQL,DBMS,"Tech Mahindra, Infosys, TCS",System Engineer
9.9,DevOps,SQL,DBMS,"Apple, Google, Amazon",System Engineer
7.9,Cloud,SQL,Data Analytics,"Tech Mahindra, Infosys, Cognizant",Cloud Engineer
9.5,Software Dev,Python,Data Analytics,"Microsoft, Google, NVIDIA",Data Analyst
8.4,Web Dev,TypeScript,Backend,"IBM, Oracle, Infosys",Web Developer
7.5,Software Dev,C#,Backend,"HCL, Infosys, Tech Mahindra",Software Developer
7.1,Software Dev,Java,Big Data,"TCS, Wipro, Infosys",Data Analyst
6.8,DevOps,TypeScript,DevOps,"NIIT Technologies, Mindtree, Mphasis",System Engineer
9.0,Cloud,Go,Cloud Computing,"Amazon, OpenAI, IBM",DevOps Engineer
7.5,Cybersecurity,Rust,Front End,"Cognizant, TCS, Tech Mahindra",Cybersecurity Engineer
8.0,Cybersecurity,C++,AI,"IBM, Infosys, Oracle",Cybersecurity Engineer
8.0,Software Dev,C#,DBMS,"IBM, Capgemini, Infosys",Software Developer
8.3,Software Dev,C#,DBMS,"TCS, IBM, SAP",Data Analyst
9.5,Cybersecurity,Rust,Cybersecurity,"NVIDIA, Amazon, IBM",Cybersecurity Engineer
9.9,Web Dev,TypeScript,Front End,"Microsoft, Amazon, IBM",Web Developer
6.4
7.6,DevOps,Go,DevOps,"Tech Mahindra, Wipro, Cognizant",System Engineer
