CGPA,Internship Type,Programming Language,Technology,Company,Job Role
9.62,Cloud,C#,Front End,NVIDIA,System Engineer
7.24,Web Dev,TypeScript,ML,Cognizant,Cybersecurity Engineer
7.95,Cloud,C++,Cybersecurity,Cognizant,Cloud Engineer
7.07,Cloud,JavaScript,Cloud Computing,Mphasis,DevOps Engineer
7.09,Web Dev,R,Backend,NIIT Technologies,AI Engineer
6.01,Software Dev,SQL,ML,Birlasoft,Software Developer
7.69,Cloud,C#,Big Data,Wipro,Cloud Engineer
9.68,Cybersecurity,C++,AI,Apple,AI Engineer
7.32,Web Dev,Rust,DBMS,HCL,Cloud Engineer
9.53,Software Dev,Go,Big Data,NVIDIA,AI Engineer
8.28,Cloud,SQL,Backend,Capgemini,Data Scientist
8.66,DevOps,SQL,Big Data,NVIDIA,AI Engineer
6.0,Cloud,JavaScript,DBMS,Mindtree,Web Developer
7.53,Cloud,C++,DBMS,SAP,DevOps Engineer
9.27,Web Dev,TypeScript,Cybersecurity,SAP,Web Developer
8.25,Web Dev,Rust,Backend,Cognizant,System Engineer
7.8,Software Dev,C#,Front End,TCS,Data Scientist
7.61,Software Dev,SQL,Data Analytics,Oracle,Cloud Engineer
7.74,Web Dev,SQL,AI,Oracle,Software Developer
7.38,Web Dev,R,Front End,Cognizant,Software Developer
8.04,Web Dev,JavaScript,Cloud Computing,TCS,Data Analyst
7.09,AIML,Go,ML,Mindtree,Cloud Engineer
9.32,Cybersecurity,R,Cybersecurity,Google,AI Engineer
7.5,DevOps,Python,Cloud Computing,Tech Mahindra,DevOps Engineer
8.81,AIML,Java,ML,Capgemini,Data Analyst
7.24,AIML,C#,Big Data,Wipro,Data Scientist
9.57,AIML,JavaScript,Data Analytics,OpenAI,AI Engineer
6.45,Cybersecurity,R,Backend,Birlasoft,Data Scientist
7.69,AIML,TypeScript,DBMS,HCL,AI Engineer
9.15,Web Dev,TypeScript,Backend,Oracle,Cybersecurity Engineer
6.42,AIML,Java,ML,Mphasis,DevOps Engineer
7.18,Cybersecurity,C#,Backend,Wipro,Data Analyst
6.18,Cybersecurity,C++,Cybersecurity,Mphasis,Cybersecurity Engineer
8.86,DevOps,R,ML,Microsoft,System Engineer
8.9,Cybersecurity,Go,AI,Oracle,System Engineer
9.44,Web Dev,SQL,ML,Apple,AI Engineer
6.0,Cloud,C#,Backend,NIIT Technologies,Software Developer
9.15,DevOps,JavaScript,Big Data,NVIDIA,AI Engineer
7.42,AIML,JavaScript,Cloud Computing,NIIT Technologies,Web Developer
9.0,DevOps,JavaScript,Front End,Oracle,Web Developer
9.45,Cybersecurity,SQL,DBMS,OpenAI,Cloud Engineer
7.54,AIML,Rust,Front End,Infosys,Cloud Engineer
6.44,Cloud,Rust,Front End,NIIT Technologies,Data Scientist
8.93,Software Dev,SQL,ML,Capgemini,DevOps Engineer
8.22,Web Dev,TypeScript,Big Data,Capgemini,Cybersecurity Engineer
9.9,Software Dev,R,Backend,Google,Software Developer
9.03,DevOps,R,Cloud Computing,Amazon,Cloud Engineer
6.33,AIML,C#,Data Analytics,Birlasoft,Software Developer
8.77,Web Dev,Go,DevOps,Apple,Data Scientist
8.41,DevOps,JavaScript,DevOps,SAP,Cloud Engineer
9.58,AIML,Python,Front End,Microsoft,AI Engineer
6.14,Web Dev,Rust,ML,NIIT Technologies,Data Scientist
9.64,AIML,Rust,Cloud Computing,Amazon,Cybersecurity Engineer
9.3,Software Dev,SQL,Front End,Amazon,Data Scientist
9.66,Software Dev,JavaScript,DBMS,NVIDIA,Data Scientist
7.87,Software Dev,C++,Backend,Capgemini,System Engineer
6.6,AIML,C++,ML,Mphasis,Cloud Engineer
7.44,Cybersecurity,SQL,Big Data,TCS,Cloud Engineer
9.13,Cloud,Python,ML,Amazon,Web Developer
9.08,Cybersecurity,R,DBMS,Apple,Cloud Engineer
9.84,Web Dev,R,AI,OpenAI,Data Analyst
6.74,Cloud,Python,ML,HCL,DevOps Engineer
9.97,Cloud,Java,Backend,Google,Cybersecurity Engineer
8.34,Software Dev,Java,Cloud Computing,Cognizant,Data Scientist
9.94,DevOps,Go,Front End,Google,DevOps Engineer
6.65,Cloud,Rust,Cloud Computing,Mphasis,Software Developer
9.37,DevOps,JavaScript,Cloud Computing,OpenAI,System Engineer
6.21,Cloud,JavaScript,DevOps,Birlasoft,Web Developer
7.23,Web Dev,C#,Backend,Tech Mahindra,Web Developer
8.96,Cybersecurity,Java,Cybersecurity,Microsoft,Cybersecurity Engineer
6.31,Cybersecurity,SQL,ML,Mindtree,Cybersecurity Engineer
8.69,DevOps,R,ML,Apple,Data Scientist
8.07,AIML,C#,Data Analytics,Cognizant,DevOps Engineer
8.05,Cloud,R,Cloud Computing,IBM,Cloud Engineer
7.28,Web Dev,Java,Cloud Computing,Mphasis,Cybersecurity Engineer
8.1,Cloud,C++,ML,Tech Mahindra,Cloud Engineer
6.74,Cybersecurity,JavaScript,Cybersecurity,HCL,Software Developer
7.39,DevOps,C#,Data Analytics,Tech Mahindra,Data Scientist
8.2,Software Dev,Java,DevOps,SAP,Cybersecurity Engineer
7.42,AIML,C++,DBMS,Birlasoft,System Engineer
8.3,Software Dev,Python,Front End,Wipro,DevOps Engineer
6.15,Cybersecurity,JavaScript,Data Analytics,Mphasis,AI Engineer
6.42,AIML,TypeScript,AI,Birlasoft,AI Engineer
9.26,AIML,Python,Front End,Google,DevOps Engineer
9.85,Cybersecurity,JavaScript,Data Analytics,Google,Data Scientist
9.88,Web Dev,Go,DBMS,NVIDIA,Cloud Engineer
7.0,Web Dev,SQL,Cloud Computing,Wipro,Data Analyst
8.02,Cybersecurity,R,DevOps,Infosys,Web Developer
8.76,DevOps,JavaScript,Front End,Capgemini,AI Engineer
8.13,DevOps,SQL,Backend,Wipro,Software Developer
6.52,Cybersecurity,TypeScript,ML,Birlasoft,Web Developer
9.13,Software Dev,JavaScript,Backend,Apple,Data Analyst
8.57,Cloud,JavaScript,ML,Amazon,System Engineer
9.08,Cloud,R,Data Analytics,Oracle,Software Developer
9.16,Cybersecurity,R,DBMS,IBM,AI Engineer
7.19,Software Dev,TypeScript,AI,HCL,AI Engineer
9.58,Cybersecurity,SQL,DevOps,Apple,Software Developer
8.51,DevOps,JavaScript,Cybersecurity,Google,DevOps Engineer
6.74,Cloud,SQL,DBMS,TCS,AI Engineer
6.22,DevOps,C++,Big Data,NIIT Technologies,AI Engineer
7.06,DevOps,TypeScript,Cloud Computing,Mindtree,Web Developer
8.88,Cloud,C#,Cybersecurity,Apple,Data Scientist
8.82,DevOps,C#,Cloud Computing,SAP,Cloud Engineer
6.96,Cloud,Python,Data Analytics,Mindtree,Software Developer
8.83,Software Dev,TypeScript,Backend,Google,Data Analyst
7.55,Software Dev,R,Cloud Computing,IBM,AI Engineer
6.56,Web Dev,Go,Cloud Computing,Infosys,Data Scientist
7.14,Cloud,C#,Big Data,Tech Mahindra,Cybersecurity Engineer
6.57,Cloud,C#,Cybersecurity,Birlasoft,AI Engineer
7.09,Cloud,JavaScript,Front End,Birlasoft,Data Analyst
8.73,AIML,Go,Cloud Computing,Google,Data Scientist
7.42,AIML,JavaScript,DevOps,Cognizant,Software Developer
8.69,Cybersecurity,C++,Backend,SAP,Data Analyst
6.56,Cloud,Go,AI,TCS,DevOps Engineer
7.12,Software Dev,SQL,Data Analytics,TCS,Cybersecurity Engineer
9.71,Cloud,JavaScript,Backend,Apple,Web Developer
7.33,DevOps,Go,AI,Infosys,DevOps Engineer
6.65,Software Dev,C#,ML,HCL,Data Analyst
6.68,Web Dev,Python,ML,Mindtree,DevOps Engineer
8.49,Cybersecurity,Java,Front End,Capgemini,Web Developer
9.6,AIML,SQL,Backend,Google,DevOps Engineer
9.25,DevOps,Rust,Big Data,SAP,System Engineer
6.45,DevOps,C++,Backend,Birlasoft,System Engineer
9.08,Software Dev,Go,AI,Apple,AI Engineer
7.43,AIML,C#,Data Analytics,Infosys,Data Analyst
8.0,AIML,TypeScript,DBMS,IBM,Data Analyst
7.78,AIML,JavaScript,Data Analytics,IBM,DevOps Engineer
8.57,Cloud,Python,ML,OpenAI,DevOps Engineer
7.45,Cloud,C#,Data Analytics,NIIT Technologies,DevOps Engineer
8.26,Cybersecurity,Python,DBMS,Infosys,Web Developer
9.68,Software Dev,Python,Cloud Computing,OpenAI,Cloud Engineer
8.4,Web Dev,TypeScript,ML,Capgemini,Cybersecurity Engineer
6.12,Cybersecurity,TypeScript,Cloud Computing,Mindtree,Cloud Engineer
7.48,Cloud,TypeScript,Cloud Computing,HCL,Cloud Engineer
7.97,Cybersecurity,TypeScript,Cybersecurity,HCL,Data Analyst
7.18,DevOps,Python,Big Data,TCS,Web Developer
9.54,Cybersecurity,Java,AI,Amazon,Cybersecurity Engineer
9.19,AIML,Java,DBMS,Amazon,Cybersecurity Engineer
6.71,AIML,SQL,Front End,Cognizant,Cybersecurity Engineer
8.08,Software Dev,Rust,Data Analytics,SAP,Cloud Engineer
6.07,Web Dev,C++,DBMS,NIIT Technologies,AI Engineer
6.02,DevOps,C++,Cybersecurity,NIIT Technologies,Software Developer
7.83,DevOps,R,ML,Infosys,Data Scientist
8.4,Web Dev,SQL,Data Analytics,Wipro,Cybersecurity Engineer
9.88,Software Dev,C++,DBMS,NVIDIA,DevOps Engineer
8.17,DevOps,Java,DevOps,Oracle,Software Developer
7.45,Cloud,C#,DevOps,NIIT Technologies,System Engineer
6.35,Web Dev,Rust,Data Analytics,Birlasoft,Data Analyst
7.74,DevOps,C#,Data Analytics,Wipro,AI Engineer
6.9,AIML,C++,Data Analytics,HCL,Data Scientist
6.19,AIML,C++,ML,Mindtree,AI Engineer
6.38,Software Dev,Java,ML,Mphasis,AI Engineer
6.49,Web Dev,R,ML,Birlasoft,System Engineer
7.74,Cloud,Java,Front End,SAP,DevOps Engineer
9.6,Software Dev,Go,DBMS,OpenAI,Web Developer
8.13,AIML,Rust,Big Data,IBM,System Engineer
7.53,DevOps,JavaScript,Cloud Computing,IBM,System Engineer
7.03,AIML,Python,DBMS,NIIT Technologies,Cybersecurity Engineer
8.33,DevOps,Rust,DBMS,IBM,Software Developer
8.55,Web Dev,JavaScript,ML,IBM,Data Scientist
7.98,AIML,Python,ML,Wipro,Cloud Engineer
6.69,Web Dev,Go,Front End,NIIT Technologies,DevOps Engineer
7.84,Cybersecurity,C#,Data Analytics,Wipro,Web Developer
7.81,DevOps,TypeScript,Front End,HCL,Software Developer
7.66,DevOps,Go,Cybersecurity,Capgemini,Cloud Engineer
6.73,DevOps,Java,Cybersecurity,Cognizant,System Engineer
7.62,DevOps,R,DBMS,Infosys,Cloud Engineer
6.06,Cybersecurity,R,DevOps,Birlasoft,AI Engineer
7.24,Web Dev,R,Data Analytics,Mphasis,DevOps Engineer
7.63,Software Dev,Java,Big Data,HCL,System Engineer
8.04,Cloud,C#,Cloud Computing,HCL,System Engineer
7.58,DevOps,Go,AI,SAP,Cloud Engineer
9.33,DevOps,C++,DBMS,NVIDIA,Software Developer
7.0,DevOps,R,AI,Mindtree,Web Developer
9.19,DevOps,Rust,Backend,Microsoft,Cybersecurity Engineer
6.83,AIML,Java,Big Data,HCL,AI Engineer
7.43,AIML,R,Front End,Infosys,Web Developer
7.33,DevOps,C#,Cloud Computing,Cognizant,AI Engineer
9.36,Software Dev,Python,Front End,Capgemini,Web Developer
9.31,Web Dev,Go,DBMS,OpenAI,Cloud Engineer
6.56,Software Dev,C++,Backend,HCL,AI Engineer
8.57,Software Dev,Go,Cloud Computing,Microsoft,Cybersecurity Engineer
7.48,Cloud,Java,ML,Tech Mahindra,System Engineer
9.34,Software Dev,R,Backend,NVIDIA,Data Analyst
6.92,AIML,TypeScript,DevOps,HCL,Data Scientist
8.24,Cloud,C++,Front End,HCL,Web Developer
8.5,AIML,R,DBMS,Amazon,Web Developer
7.75,Cybersecurity,Python,Backend,Wipro,Cybersecurity Engineer
7.17,AIML,SQL,Big Data,Tech Mahindra,AI Engineer
8.34,Software Dev,Rust,AI,Tech Mahindra,DevOps Engineer
7.6,AIML,C++,Data Analytics,Wipro,System Engineer
7.81,Cloud,SQL,ML,SAP,Cybersecurity Engineer
9.24,DevOps,C#,ML,Google,Web Developer
8.63,Cybersecurity,SQL,Front End,Apple,Web Developer
8.17,Cloud,C#,Front End,Cognizant,Data Analyst
6.82,DevOps,R,Front End,Infosys,Cloud Engineer
8.93,DevOps,R,Front End,Capgemini,Data Scientist
6.16,AIML,Java,Front End,NIIT Technologies,Web Developer
8.76,Cloud,C++,Cybersecurity,SAP,Software Developer
9.16,Web Dev,C++,Data Analytics,Capgemini,System Engineer
7.07,Cloud,C#,Cybersecurity,TCS,Cybersecurity Engineer
8.64,Web Dev,TypeScript,Big Data,OpenAI,Cybersecurity Engineer
7.51,Software Dev,Go,Cloud Computing,Oracle,System Engineer
6.76,Web Dev,Rust,Cloud Computing,Cognizant,Web Developer
7.02,Web Dev,C++,AI,Infosys,Web Developer
8.17,Cybersecurity,Go,DevOps,Oracle,AI Engineer
7.03,AIML,C#,Front End,Cognizant,Software Developer
6.42,Software Dev,Rust,Backend,Mphasis,DevOps Engineer
8.43,Cloud,C++,Big Data,Tech Mahindra,Web Developer
7.46,Cloud,Rust,Backend,Cognizant,AI Engineer
9.65,DevOps,TypeScript,DBMS,NVIDIA,Cybersecurity Engineer
8.43,DevOps,Python,Backend,IBM,Data Analyst
6.14,Cybersecurity,Python,Cybersecurity,Birlasoft,DevOps Engineer
8.37,AIML,C++,ML,HCL,Cybersecurity Engineer
9.87,Cloud,C++,ML,OpenAI,Web Developer
9.77,Software Dev,R,DBMS,Amazon,Software Developer
7.67,Software Dev,Rust,DevOps,Cognizant,Web Developer
8.48,Cloud,C#,DBMS,Capgemini,Cloud Engineer
8.92,AIML,Go,Front End,SAP,System Engineer
7.18,AIML,Go,Big Data,Mindtree,Data Analyst
6.12,Web Dev,JavaScript,Front End,Mphasis,Cybersecurity Engineer
9.72,AIML,TypeScript,Backend,Amazon,Software Developer
9.04,DevOps,JavaScript,AI,Capgemini,System Engineer
7.14,Software Dev,SQL,Cloud Computing,Mindtree,AI Engineer
9.24,DevOps,C#,Backend,Apple,Cloud Engineer
7.93,Cybersecurity,Python,Backend,Wipro,Software Developer
9.3,Cybersecurity,C++,Data Analytics,Oracle,Data Scientist
8.4,Cybersecurity,Python,Cloud Computing,Infosys,Software Developer
7.77,Web Dev,Python,ML,IBM,Cybersecurity Engineer
8.18,Software Dev,C++,DBMS,SAP,Web Developer
6.96,Cloud,Go,DBMS,NIIT Technologies,DevOps Engineer
6.22,Web Dev,C#,Front End,NIIT Technologies,System Engineer
7.92,DevOps,Go,AI,IBM,Data Analyst
8.66,AIML,Rust,ML,Microsoft,Data Scientist
7.41,Software Dev,C++,Backend,Cognizant,DevOps Engineer
9.45,Cloud,TypeScript,DevOps,IBM,Software Developer
6.38,Cybersecurity,SQL,Front End,Mphasis,Software Developer
8.39,Cloud,C#,Front End,HCL,DevOps Engineer
6.87,DevOps,C#,AI,NIIT Technologies,Cybersecurity Engineer
7.43,Web Dev,TypeScript,Data Analytics,NIIT Technologies,System Engineer
8.99,DevOps,JavaScript,DevOps,Microsoft,AI Engineer
8.21,DevOps,TypeScript,Data Analytics,HCL,Data Analyst
9.13,Cloud,TypeScript,DBMS,Amazon,Data Scientist
6.28,Web Dev,Go,Cybersecurity,NIIT Technologies,AI Engineer
6.26,Cybersecurity,Java,Backend,Birlasoft,Web Developer
10.0,Software Dev,Java,Backend,OpenAI,AI Engineer
7.42,DevOps,C#,DBMS,Birlasoft,Web Developer
6.31,Software Dev,Go,Front End,Mphasis,Data Analyst
6.1,DevOps,Python,ML,Mindtree,Software Developer
9.27,Software Dev,Rust,Cloud Computing,Capgemini,Software Developer
8.0,Cloud,C#,Big Data,Capgemini,DevOps Engineer
8.67,AIML,JavaScript,Backend,Capgemini,AI Engineer
8.34,Cybersecurity,Go,Backend,Oracle,AI Engineer
9.68,AIML,C#,AI,Google,Software Developer
7.32,Cloud,SQL,Front End,Tech Mahindra,AI Engineer
7.73,Cloud,JavaScript,Backend,Infosys,Data Analyst
9.84,Cybersecurity,Python,ML,Apple,DevOps Engineer
6.52,Cloud,TypeScript,DBMS,TCS,Data Analyst
6.83,Web Dev,Rust,AI,Tech Mahindra,Software Developer
6.7,DevOps,Rust,Backend,Mphasis,Software Developer
9.02,Cloud,R,DBMS,IBM,Data Scientist
7.86,AIML,C#,Backend,HCL,Cloud Engineer
8.91,AIML,R,Big Data,Google,Data Analyst
7.26,Software Dev,C++,Cybersecurity,Tech Mahindra,System Engineer
7.69,AIML,Rust,Front End,Capgemini,System Engineer
9.17,Software Dev,R,Backend,Apple,Cybersecurity Engineer
7.18,Software Dev,Rust,Cloud Computing,Cognizant,AI Engineer
9.2,DevOps,Go,Big Data,Google,Data Scientist
8.82,Software Dev,Python,Cloud Computing,Google,Data Analyst
6.63,Cybersecurity,TypeScript,ML,TCS,Web Developer
9.52,Cloud,Go,ML,Google,System Engineer
8.31,Web Dev,R,Data Analytics,Cognizant,Cybersecurity Engineer
6.14,Web Dev,Rust,AI,NIIT Technologies,Web Developer
7.54,Web Dev,R,Backend,SAP,System Engineer
8.16,Cloud,Go,AI,TCS,Data Analyst
8.01,Cybersecurity,C++,Front End,Infosys,AI Engineer
7.38,Cloud,TypeScript,ML,Tech Mahindra,Software Developer
6.89,Software Dev,C#,Cloud Computing,Wipro,Cloud Engineer
9.35,Web Dev,TypeScript,Cloud Computing,Google,Software Developer
6.11,Cybersecurity,SQL,ML,NIIT Technologies,Cloud Engineer
8.4,Cloud,TypeScript,Front End,Tech Mahindra,Web Developer
9.52,DevOps,JavaScript,AI,NVIDIA,Cloud Engineer
6.04,Cloud,C#,Backend,Mphasis,System Engineer
8.93,AIML,C#,Backend,OpenAI,Data Analyst
8.44,Software Dev,Go,Cloud Computing,Cognizant,DevOps Engineer
7.57,DevOps,Rust,ML,IBM,Web Developer
8.75,Cloud,R,DBMS,Amazon,System Engineer
6.93,DevOps,JavaScript,Data Analytics,HCL,Cybersecurity Engineer
7.06,Software Dev,Rust,Cybersecurity,TCS,Cloud Engineer
9.82,Web Dev,Python,DevOps,Google,DevOps Engineer
9.69,AIML,Go,DBMS,Apple,System Engineer
8.52,Cybersecurity,C#,DBMS,Capgemini,Cloud Engineer
9.68,AIML,C#,DBMS,Microsoft,Web Developer
6.9,DevOps,JavaScript,DBMS,Cognizant,Web Developer
6.29,AIML,Rust,Cybersecurity,Mphasis,Software Developer
8.93,AIML,Java,Big Data,Apple,System Engineer
9.79,Software Dev,C++,Big Data,Google,Data Analyst
8.03,DevOps,C++,ML,Oracle,Data Scientist
6.01,Software Dev,Rust,DevOps,Mphasis,Web Developer
7.78,Cybersecurity,Python,DBMS,IBM,AI Engineer
8.74,Cybersecurity,Rust,Backend,Apple,Data Analyst
9.48,Web Dev,SQL,ML,Google,AI Engineer
8.45,DevOps,C#,Big Data,Wipro,Cloud Engineer
7.01,Cloud,JavaScript,Cloud Computing,Birlasoft,Web Developer
6.28,Cloud,JavaScript,AI,Mindtree,Web Developer
9.44,Software Dev,C++,Big Data,IBM,Software Developer
6.02,Web Dev,JavaScript,Front End,NIIT Technologies,Cloud Engineer
8.95,Cloud,Python,AI,Oracle,Cloud Engineer
6.23,Software Dev,TypeScript,Backend,Birlasoft,Data Scientist
9.92,Web Dev,Java,DevOps,Microsoft,AI Engineer
6.36,Cybersecurity,Python,Cybersecurity,Mindtree,Cloud Engineer
9.37,Software Dev,Rust,AI,Amazon,AI Engineer
7.19,Web Dev,Python,AI,Infosys,Cloud Engineer
9.59,Cloud,TypeScript,Cybersecurity,Google,Cybersecurity Engineer
9.63,AIML,TypeScript,DBMS,Amazon,System Engineer
6.55,Cybersecurity,SQL,Front End,TCS,DevOps Engineer
9.02,Cloud,Python,Cloud Computing,OpenAI,AI Engineer
7.96,DevOps,JavaScript,ML,Capgemini,System Engineer
6.21,Cybersecurity,C#,AI,NIIT Technologies,AI Engineer
6.04,AIML,C#,DevOps,Mphasis,System Engineer
9.74,AIML,Rust,Backend,Amazon,Data Analyst
9.88,Software Dev,JavaScript,Front End,Apple,AI Engineer
7.7,Cybersecurity,Java,Big Data,SAP,Software Developer
7.73,Software Dev,TypeScript,DevOps,TCS,System Engineer
8.98,Cloud,R,Backend,IBM,Web Developer
6.27,Software Dev,C++,Cybersecurity,NIIT Technologies,DevOps Engineer
8.59,Cybersecurity,R,AI,NVIDIA,Cybersecurity Engineer
6.8,Cloud,Java,Data Analytics,Mphasis,AI Engineer
7.51,AIML,TypeScript,Big Data,Tech Mahindra,Cloud Engineer
9.55,AIML,TypeScript,Cybersecurity,Microsoft,Cybersecurity Engineer
7.79,Cybersecurity,C#,Data Analytics,Capgemini,Software Developer
9.94,Cybersecurity,Go,ML,Apple,Cloud Engineer
7.05,DevOps,JavaScript,ML,Birlasoft,Software Developer
8.05,AIML,JavaScript,Front End,HCL,System Engineer
9.0,Software Dev,R,DBMS,Amazon,Software Developer
9.8,Cybersecurity,Java,DevOps,Apple,Web Developer
8.59,Web Dev,JavaScript,Cloud Computing,SAP,System Engineer
8.86,Cloud,JavaScript,ML,IBM,Data Analyst
7.64,Software Dev,JavaScript,Big Data,Infosys,Web Developer
9.6,Cloud,Rust,Cybersecurity,Microsoft,Web Developer
6.79,Web Dev,C#,DevOps,Infosys,Data Scientist
8.76,Web Dev,Java,Cybersecurity,Oracle,Cybersecurity Engineer
9.12,Cloud,JavaScript,DevOps,Apple,Cybersecurity Engineer
9.2,Cloud,Go,ML,Oracle,Cybersecurity Engineer
6.56,Cloud,Python,Data Analytics,TCS,Data Scientist
6.58,AIML,JavaScript,DBMS,Mphasis,Software Developer
6.03,Web Dev,Go,AI,Birlasoft,Cloud Engineer
6.03,DevOps,TypeScript,AI,Mphasis,Cybersecurity Engineer
7.58,Web Dev,Go,Front End,Infosys,Web Developer
9.08,Software Dev,SQL,ML,Apple,Cybersecurity Engineer
7.02,DevOps,R,AI,NIIT Technologies,DevOps Engineer
8.98,Cybersecurity,Python,Big Data,Apple,Web Developer
7.16,AIML,Rust,DBMS,HCL,AI Engineer
9.88,AIML,TypeScript,Data Analytics,Amazon,Cloud Engineer
9.68,Cloud,JavaScript,Cloud Computing,Apple,Cybersecurity Engineer
8.56,Software Dev,JavaScript,AI,Oracle,Cybersecurity Engineer
7.71,AIML,SQL,Cloud Computing,Capgemini,Cybersecurity Engineer
6.74,Cybersecurity,Python,Cloud Computing,Wipro,Cybersecurity Engineer
6.67,Web Dev,C++,Cloud Computing,Infosys,Software Developer
6.19,DevOps,Python,Backend,Mphasis,AI Engineer
9.18,Web Dev,C++,ML,IBM,Software Developer
7.88,Software Dev,C++,Front End,Capgemini,Data Scientist
7.04,DevOps,TypeScript,AI,HCL,Web Developer
6.7,AIML,TypeScript,ML,Mphasis,AI Engineer
8.57,Cybersecurity,TypeScript,Cloud Computing,Oracle,AI Engineer
8.8,DevOps,Python,DevOps,Capgemini,Web Developer
8.81,Cloud,C#,Cybersecurity,Capgemini,Cybersecurity Engineer
7.37,Software Dev,Rust,Data Analytics,NIIT Technologies,Cloud Engineer
9.17,Software Dev,Rust,Big Data,Amazon,Cloud Engineer
9.78,AIML,SQL,Data Analytics,Apple,Cloud Engineer
8.69,Software Dev,C#,Big Data,Oracle,Cloud Engineer
7.32,AIML,Go,DBMS,Cognizant,Data Scientist
9.73,Software Dev,C#,DBMS,Amazon,System Engineer
6.48,Cloud,Java,Cloud Computing,Mphasis,Data Analyst
7.6,Cybersecurity,SQL,DevOps,Wipro,System Engineer
7.33,AIML,C++,Backend,TCS,Cloud Engineer
9.17,Software Dev,C#,AI,NVIDIA,Cybersecurity Engineer
6.11,Web Dev,C#,Data Analytics,Mphasis,Cybersecurity Engineer
7.71,AIML,TypeScript,Cloud Computing,Wipro,Software Developer
9.71,Cloud,Go,AI,Microsoft,DevOps Engineer
8.77,Cloud,C++,Cloud Computing,Capgemini,Data Scientist
9.01,DevOps,C++,DBMS,Microsoft,Data Scientist
9.21,Cybersecurity,TypeScript,Cloud Computing,NVIDIA,Software Developer
7.32,AIML,Go,Big Data,Wipro,Software Developer
7.43,Cybersecurity,Java,DBMS,NIIT Technologies,Web Developer
8.98,Web Dev,SQL,Big Data,Microsoft,Web Developer
9.77,AIML,Go,ML,NVIDIA,AI Engineer
7.21,Software Dev,Go,Big Data,Mphasis,Web Developer
7.6,Web Dev,Rust,Data Analytics,Capgemini,Cybersecurity Engineer
6.49,Software Dev,Rust,Cybersecurity,Mindtree,Cybersecurity Engineer
6.64,Cybersecurity,C#,Front End,Birlasoft,DevOps Engineer
8.49,Web Dev,TypeScript,Big Data,Tech Mahindra,Web Developer
8.24,DevOps,C++,Big Data,Tech Mahindra,DevOps Engineer
6.38,DevOps,Rust,Big Data,Mphasis,Cloud Engineer
8.3,Cloud,R,Cybersecurity,Capgemini,Web Developer
8.34,Web Dev,Go,ML,Tech Mahindra,DevOps Engineer
8.34,DevOps,JavaScript,Cybersecurity,Oracle,Data Scientist
9.32,Cybersecurity,C++,Big Data,IBM,Cloud Engineer
7.37,AIML,Java,Cybersecurity,Cognizant,Data Analyst
8.94,Web Dev,Java,Cybersecurity,Google,Cloud Engineer
7.17,Web Dev,TypeScript,Cloud Computing,TCS,Data Scientist
9.92,Cloud,Go,Data Analytics,Microsoft,Software Developer
6.42,Web Dev,JavaScript,ML,Mphasis,Software Developer
9.19,Software Dev,SQL,Front End,NVIDIA,Data Analyst
9.05,Cybersecurity,Rust,Cybersecurity,NVIDIA,Cybersecurity Engineer
8.35,AIML,JavaScript,DevOps,Oracle,Data Scientist
6.86,DevOps,TypeScript,Front End,Tech Mahindra,DevOps Engineer
7.58,Cybersecurity,SQL,DevOps,Oracle,Software Developer
6.75,Web Dev,SQL,Cloud Computing,Wipro,Cybersecurity Engineer
